89047,-0.01,-0.01,0.69
89069,-0.01,-0.01,0.69
89091,-0.01,-0.02,0.69
89113,0.02,0.04,0.72
89135,-0.02,-0.05,0.68
89157,-0.01,-0.02,0.69
89179,-0.01,-0.05,0.69
89201,-0.02,0,0.68
89223,-0.01,-0.03,0.69
89245,-0.01,-0.03,0.69
89267,-0.02,-0.04,0.68
89289,-0.01,-0.04,0.69
89311,-0.01,-0.02,0.69
89333,-0.01,0,0.69
89355,-0.01,-0.03,0.69
89377,-0.02,-0.05,0.68
89399,-0.01,-0.01,0.69
89421,-0.01,-0.02,0.69
89443,-0.01,-0.01,0.69
89465,-0.04,-0.1,0.66
89487,0.01,0.01,0.71
89509,-0.01,-0.02,0.69
89531,-0.01,0.01,0.69
89553,-0.01,-0.07,0.69
89575,-0.01,-0.01,0.69
89597,0.01,0.02,0.71
89619,-0.01,-0.02,0.69
89641,1.42,2.9,0.72
89663,1.35,2.72,0.65
89685,1.28,2.8,0.58
89707,1.16,1.33,0.46
89729,1.06,3.16,0.36
89751,0.98,3.25,0.28
89773,0.84,2.48,0.14
89795,0.73,1.78,0.03
89817,0.61,1.35,-0.09
89839,0.52,1.17,-0.18
89861,0.4,0.88,-0.3
89883,0.4,0.94,-0.3
89905,0.36,0.86,-0.34
89927,0.3,0.8,-0.4
89949,0.22,0.49,-0.48
89971,0.25,0.58,-0.45
89993,0.21,0.52,-0.49
90015,0.18,0.48,-0.52
90037,0.15,0.28,-0.55
90059,0.12,0.31,-0.58
90081,0.11,0.29,-0.59
90103,0.08,0.22,-0.62
90125,0.07,0.18,-0.63
90147,0.06,0.13,-0.64
90169,0.06,0.14,-0.64
90191,0.03,0.07,-0.67
90213,0.01,0.04,-0.69
90235,0.01,0.03,-0.69
90257,0.06,0.14,-0.64
90280,0.01,0.04,-0.69
90303,0.01,0.02,-0.69
90325,0.01,-0.01,-0.69
90347,0.01,0.09,-0.69
90369,0.01,0.04,-0.69
90391,0.01,0.02,-0.69
90413,0.01,0.02,-0.69
90435,0.01,0.03,-0.69
90457,0,0,-0.7
90480,0.01,0.03,-0.69
90502,0.01,0.03,-0.69
90524,0.01,0.05,-0.69
90546,0,-0.01,-0.7
90568,0,0,-0.7
90590,-0.01,-0.02,-0.71
90613,0.01,0.05,-0.69
90636,0.01,0.02,-0.69
90658,0.01,0.03,-0.69
90680,0.01,0,-0.69
90702,0.01,0.03,-0.69
90724,0.01,0.05,-0.69
90746,0.03,0.07,-0.67
90768,0.01,0.03,-0.69
90790,-0.01,-0.02,-0.71
90812,0.01,0.02,-0.69
90834,0.01,0.05,-0.69
90856,0.01,0.06,-0.69
90878,0.01,-0.01,-0.69
90900,0,-0.01,-0.7
90922,0,0.01,-0.7
90944,0,0.01,-0.7
90966,0,0.02,-0.7
90988,0.01,0.02,-0.69
91011,0.03,0.05,-0.67
91033,0.01,0.02,-0.69
91055,0.01,0.02,-0.69
91077,0,0,-0.7
91099,0,0.03,-0.7
91121,0,0.01,-0.7
91143,0,0.01,-0.7
91165,0,-0.01,-0.7
91187,0,-0.01,-0.7
91209,0.01,0.02,-0.69
91231,0,0,-0.7
91253,0,0,-0.7
91275,0.01,0.02,-0.69
91297,0.01,0.05,-0.69
91319,0,0.01,-0.7
91341,0,-0.01,-0.7
91363,0.01,0.03,-0.69
91385,0.01,0.05,-0.69
91407,0,0,-0.7
91430,0,-0.02,-0.7
91452,-0.01,-0.02,-0.71
91474,0.01,0.05,-0.69
91496,0.01,0.02,-0.69
91518,0.03,0.06,-0.67
91540,0,-0.03,-0.7
91563,0,0.01,-0.7
91585,0.03,0.06,-0.67
91607,-0.01,0.01,-0.71
91629,0,0,-0.7
91651,0,-0.04,-0.7
91673,0,0.04,-0.7
91695,0,-0.02,-0.7
91717,0,-0.01,-0.7
91739,0.04,0.08,-0.66
91761,0,0,-0.7
91783,-0.01,-0.02,-0.71
91805,-0.01,-0.06,-0.71
91828,-0.01,0.03,-0.71
91850,0,0.02,-0.7
91872,-0.01,-0.05,-0.71
91895,0,-0.02,-0.7
91918,0,-0.02,-0.7
91940,0,0.02,-0.7
91962,0,-0.01,-0.7
91984,-0.01,-0.02,-0.71
92007,0,0.01,-0.7
92029,-0.01,-0.03,-0.71
92052,0,0.01,-0.7
92074,0,-0.02,-0.7
92096,0,0.01,-0.7
92118,-0.01,-0.04,-0.71
