16239,0.01,0.06,-0.69
16263,0.01,0.05,-0.69
16287,0.01,0.05,-0.69
16311,0.01,0.05,-0.69
16335,0.01,0.05,-0.69
16359,0.01,0.05,-0.69
16383,0.01,0.05,-0.69
16407,0.01,0.05,-0.69
16431,0.01,0.05,-0.69
16455,0.01,0.05,-0.69
16479,0.01,0.05,-0.69
16503,0.00,-0.02,-0.70
16527,0.01,0.05,-0.69
16551,0.01,0.04,-0.69
16576,0.00,0.03,-0.70
16600,0.01,0.04,-0.69
16624,0.01,0.03,-0.69
16648,0.00,0.03,-0.70
16672,0.00,-0.02,-0.70
16697,0.01,0.03,-0.69
16721,0.01,0.09,-0.69
16745,0.01,0.10,-0.69
16769,0.00,-0.04,-0.70
16793,0.01,0.04,-0.69
16817,0.01,0.05,-0.69
16841,0.01,0.12,-0.69
16865,0.01,0.03,-0.69
16889,0.01,0.04,-0.69
16913,0.00,-0.02,-0.70
16937,0.00,-0.00,-0.70
16961,0.01,0.04,-0.69
16985,0.00,0.02,-0.70
17009,0.01,0.09,-0.69
17033,0.01,0.02,-0.69
17057,0.00,0.02,-0.70
17081,0.03,0.12,-0.67
17105,0.01,0.04,-0.69
17129,0.01,0.11,-0.69
17153,0.01,-0.01,-0.69
17177,0.00,-0.01,-0.70
17201,0.00,-0.01,-0.70
17225,0.01,0.05,-0.69
17249,0.01,0.08,-0.69
17273,0.00,0.01,-0.70
17297,0.01,0.03,-0.69
17321,0.00,-0.04,-0.70
17345,0.03,0.18,-0.67
17369,0.00,-0.03,-0.70
17393,0.00,0.03,-0.70
17417,0.00,-0.10,-0.70
17441,0.00,0.04,-0.70
17465,0.00,0.02,-0.70
17489,0.00,-0.00,-0.70
17513,0.00,-0.02,-0.70
17537,0.00,0.00,-0.70
17561,0.00,0.01,-0.70
17585,0.00,0.00,-0.70
17609,0.00,-0.00,-0.70
17633,0.00,-0.00,-0.70
17657,-0.01,-0.07,-0.71
17682,0.00,0.00,-0.70
17706,-0.03,-0.15,-0.73
