3426,0.93,0.06
3948,0.94,0.07
4470,0.94,0.08
4992,0.93,0.09
5514,0.93,0.1
6036,0.93,0.11
6558,0.94,0.12
7080,0.94,0.13
7602,0.94,0.14
8124,0.93,0.15
8646,0.93,0.16
9168,0.93,0.17
9690,0.93,0.18
10212,0.9,0.19
10734,0.8,0.2
11256,0.65,0.21
11778,0.44,0.22
12299,0.2,0.23
12821,-0.08,0.24
13343,-0.37,0.25
13865,-0.64,0.26
14387,-0.89,0.27
14909,-0.93,0.28
15431,-0.93,0.29
15953,-0.93,0.3
16475,-0.93,0.31
16997,-0.93,0.32
17519,-0.93,0.33
18041,-0.93,0.34
18563,-0.93,0.35
