389048,-0.34
389049,-0.34
389050,-0.33
389051,-0.34
389051,-0.34
389052,-0.34
389053,-0.34
389053,-0.33
389054,-0.34
389055,-0.37
389055,-0.34
389056,-0.38
389057,-0.34
389057,-0.34
389058,-0.34
389059,-0.34
389060,-0.37
389060,-0.34
389061,-0.33
389062,-0.34
389062,-0.34
389063,-0.34
389064,-0.34
389064,-0.34
389065,-0.33
389066,-0.34
389066,-0.34
389067,-0.34
389068,-0.37
389068,-0.29
389069,-0.34
389070,-0.34
389070,-0.33
389071,-0.34
389072,-0.34
389073,-0.34
389073,-0.34
389074,-0.34
389075,-0.34
389075,-0.34
389076,-0.36
389077,-0.34
389078,-0.34
389078,-0.34
389079,-0.34
389080,-0.34
389080,-0.34
389081,-0.34
389082,-0.36
389082,-0.34
389083,-0.34
389084,-0.34
389084,-0.34
389085,-0.33
389086,-0.34
389087,-0.34
389087,-0.34
389088,-0.36
389089,-0.36
389089,-0.33
389090,-0.34
389091,-0.34
389091,-0.36
389092,-0.34
389093,-0.34
389093,-0.34
389094,-0.34
389095,-0.34
389095,-0.34
389096,-0.34
389097,-0.36
389097,-0.34
389098,-0.34
389099,-0.34
389099,-0.31
389100,-0.36
389101,-0.34
389101,-0.34
389102,-0.33
389103,-0.34
389103,-0.33
389104,-0.34
389105,-0.34
389105,-0.33
389106,-0.34
389107,-0.37
389107,-0.34
389108,-0.36
389109,-0.34
389109,-0.34
389110,-0.34
389111,-0.34
389111,-0.34
389112,-0.34
389113,-0.34
389114,-0.34
389114,-0.36
389115,-0.34
389116,-0.34
389116,-0.34
389117,-0.34
389118,-0.34
389118,-0.34
389119,-0.34
389120,-0.36
389120,-0.34
389121,-0.34
389122,-0.34
389122,-0.34
389123,-0.34
389124,-0.34
389124,-0.34
389125,-0.34
389126,-0.34
389126,-0.34
389127,-0.34
389128,-0.34
389128,-0.34
389129,-0.36
389130,-0.34
389130,-0.34
389131,-0.34
389132,-0.34
389132,-0.37
389133,-0.34
389134,-0.34
389134,-0.34
389135,-0.34
389136,-0.34
389136,-0.34
389137,-0.34
389138,-0.34
389139,-0.34
389139,-0.34
389140,-0.34
389141,-0.36
389141,-0.34
389142,-0.34
389143,-0.34
389143,-0.34
389144,-0.29
389145,-0.33
389145,-0.34
389146,-0.34
389147,-0.34
389147,-0.34
389148,-0.40
389149,-0.34
389149,-0.36
389150,-0.34
389151,-0.34
389152,-0.34
389152,-0.34
389153,-0.34
389154,-0.36
389154,-0.34
389155,-0.34
389156,-0.34
389156,-0.34
389157,-0.34
389158,-0.31
389158,-0.34
389159,-0.34
389160,-0.34
389160,-0.34
389161,-0.34
389162,-0.34
389162,-0.34
389163,-0.31
389164,-0.38
389165,-0.34
389165,-0.34
389166,-0.34
389167,-0.33
389167,-0.34
389168,-0.34
389169,-0.31
389169,-0.36
