79060,-1.58
79061,-1.60
79061,-1.58
79062,-1.60
79063,-1.60
79063,-1.58
79064,-1.60
79065,-1.60
79065,-1.60
79066,-1.60
79067,-1.58
79067,-1.60
79068,-1.60
79069,-1.58
79069,-1.60
79070,-1.60
79071,-1.57
79071,-1.60
79072,-1.61
79073,-1.60
79074,-1.64
79074,-1.58
79075,-1.60
79076,-1.60
79076,-1.61
79077,-1.58
79078,-1.58
79078,-1.60
79079,-1.60
79080,-1.60
79080,-1.60
79081,-1.60
79082,-1.60
79082,-1.60
79083,-1.60
79084,-1.60
79084,-1.60
79085,-1.60
79086,-1.60
79086,-1.60
79087,-1.60
79088,-1.57
79088,-1.60
79089,-1.60
79090,-1.60
79090,-1.60
79091,-1.58
79092,-1.60
79092,-1.58
79093,-1.60
79094,-1.60
79094,-1.60
79095,-1.60
79096,-1.60
79097,-1.60
79097,-1.60
79098,-1.60
79099,-1.60
79099,-1.60
79100,-1.60
79101,-1.60
79101,-1.58
79102,-1.60
79103,-1.61
79103,-1.60
79104,-1.60
79105,-1.60
79105,-1.58
79106,-1.58
79107,-1.60
79107,-1.60
79108,-1.60
79109,-1.60
79109,-1.58
79110,-1.58
79111,-1.60
79112,-1.60
79112,-1.60
79113,-1.58
79114,-1.58
79114,-1.61
79115,-1.60
79116,-1.58
79116,-1.54
79117,-1.58
79118,-1.64
79118,-1.58
79119,-1.60
79120,-1.60
79121,-1.60
79121,-1.60
79122,-1.58
79122,-1.58
79123,-1.60
79124,-1.60
79125,-1.58
79125,-1.58
79126,-1.60
79127,-1.55
79127,-1.60
79128,-1.58
79129,-1.60
79129,-1.60
79130,-1.58
79131,-1.60
79131,-1.58
79132,-1.60
79133,-1.60
79133,-1.58
79134,-1.60
79135,-1.60
79136,-1.58
79136,-1.57
79137,-1.62
79138,-1.60
79138,-1.58
79139,-1.60
79140,-1.60
79140,-1.60
79141,-1.60
79142,-1.61
79142,-1.50
79143,-1.58
79144,-1.60
79144,-1.60
79145,-1.60
79146,-1.60
79147,-1.60
79147,-1.60
79148,-1.60
79149,-1.60
79149,-1.60
79150,-1.60
79151,-1.55
79152,-1.60
79152,-1.60
79153,-1.58
79154,-1.60
79154,-1.54
79155,-1.54
79156,-1.60
79157,-1.60
79157,-1.60
79158,-1.57
79159,-1.60
79159,-1.60
79160,-1.57
79161,-1.58
79161,-1.60
79162,-1.60
79163,-1.60
79163,-1.60
79164,-1.58
79165,-1.60
79166,-1.60
79166,-1.60
79167,-1.62
79168,-1.60
79168,-1.58
79169,-1.60
79170,-1.60
79170,-1.60
79171,-1.60
79172,-1.60
79173,-1.58
79173,-1.60
79174,-1.60
79175,-1.60
79175,-1.60
79176,-1.58
79177,-1.60
79177,-1.60
79178,-1.58
79179,-1.60
79180,-1.60
79180,-1.60
79181,-1.60
79182,-1.60
79182,-1.60
79183,-1.60
79184,-1.60
79184,-1.60
79185,-1.60
79186,-1.62
79186,-1.60
79187,-1.60
79188,-1.58
79189,-1.62
79189,-1.60
79190,-1.60
79191,-1.58
79191,-1.60
79192,-1.64
79193,-1.61
79193,-1.60
79194,-1.60
79195,-1.60
79195,-1.58
79196,-1.60
79197,-1.58
79198,-1.60
79198,-1.60
79199,-1.60
79200,-1.58
79200,-1.60
79201,-1.60
79202,-1.57
79202,-1.60
79203,-1.60
79204,-1.57
79204,-1.60
79205,-1.58
79206,-1.61
79206,-1.60
79207,-1.60
79208,-1.60
79208,-1.60
79209,-1.58
79210,-1.60
79211,-1.58
79211,-1.60
79212,-1.58
79212,-1.60
79213,-1.60
79214,-1.60
79215,-1.60
79215,-1.58
79216,-1.60
79217,-1.60
79217,-1.60
79218,-1.60
79219,-1.60
79219,-1.60
79220,-1.57
79221,-1.60
79221,-1.60
79222,-1.62
79223,-1.60
79223,-1.60
79224,-1.64
79225,-1.60
79225,-1.60
79226,-1.58
79227,-1.60
79227,-1.60
79228,-1.60
79229,-1.60
79229,-1.60
79230,-1.58
79231,-1.60
79232,-1.60
79232,-1.60
79233,-1.60
79234,-1.57
79234,-1.60
79235,-1.60
79236,-1.60
79236,-1.60
79237,-1.60
79238,-1.60
79239,-1.58
79239,-1.60
79240,-1.60
79240,-1.58
79241,-1.60
79242,-1.60
79243,-1.60
79243,-1.60
79244,-1.58
79245,-1.60
79245,-1.58
79246,-1.60
79247,-1.60
79247,-1.60
79248,-1.60
79249,-1.60
79250,-1.60
79250,-1.60
79251,-1.60
79252,-1.58
79252,-1.61
79253,-1.60
79254,-1.60
79254,-1.60
79255,-1.60
79256,-1.60
79256,-1.60
79257,-1.60
79258,-1.60
79259,-1.62
79259,-1.60
79260,-1.60
79261,-1.60
79261,-1.62
79262,-1.60
79263,-1.60
79263,-1.60
79264,-1.58
79265,-1.60
79265,-1.60
79266,-1.60
79267,-1.60
79268,-1.64
79268,-1.60
79269,-1.60
79270,-1.60
79270,-1.60
79271,-1.60
79272,-1.58
79272,-1.57
79273,-1.60
79274,-1.58
79274,-1.60
79275,-1.60
79276,-1.60
79277,-1.60
79277,-1.61
79278,-1.58
79279,-1.58
79279,-1.62
79280,-1.60
79281,-1.60
79281,-1.60
79282,-1.60
79283,-1.60
79283,-1.60
79284,-1.60
79285,-1.60
79285,-1.60
79286,-1.60
79287,-1.60
79287,-1.60
79288,-1.60
79289,-1.60
79290,-1.60
79290,-1.60
79291,-1.58
79292,-1.60
79292,-1.60
79293,-1.60
79294,-1.60
79294,-1.60
79295,-1.58
79296,-1.60
79296,-1.60
79297,-1.60
79298,-1.58
79299,-1.60
79299,-1.60
79300,-1.60
79301,-1.60
79301,-1.60
79302,-1.58
79303,-1.60
79303,-1.60
79304,-1.55
79305,-1.60
79305,-1.60
79306,-1.60
79307,-1.60
79308,-1.60
79308,-1.55
79309,-1.60
79310,-1.58
79310,-1.58
79311,-1.60
79312,-1.58
