
476639,-0.41
476640,-0.36
476641,-0.36
476642,-0.36
476643,-0.36
476643,-0.36
476644,-0.36
476645,-0.36
476645,-0.37
476646,-0.37
476647,-0.36
476648,-0.37
476648,-0.34
476649,-0.37
476650,-0.37
476650,-0.37
476651,-0.36
476652,-0.37
476652,-0.37
476653,-0.37
476654,-0.34
476654,-0.36
476655,-0.38
476656,-0.37
476656,-0.36
476657,-0.37
476658,-0.36
476658,-0.36
476659,-0.34
476660,-0.37
476661,-0.37
476661,-0.37
476662,-0.37
476663,-0.37
476663,-0.36
476664,-0.36
476665,-0.37
476665,-0.37
476666,-0.36
476667,-0.36
476667,-0.37
476668,-0.36
476669,-0.37
476669,-0.36
476670,-0.36
476671,-0.37
476671,-0.36
476672,-0.37
476673,-0.37
476673,-0.37
476674,-0.36
476675,-0.36
476675,-0.37
476676,-0.36
476677,-0.36
476677,-0.36
476678,-0.36
476679,-0.37
476679,-0.36
476680,-0.37
476681,-0.36
476682,-0.36
476682,-0.36
476683,-0.36
476684,-0.36
476684,-0.36
476685,-0.36
476686,-0.36
476686,-0.36
476687,-0.37
476688,-0.36
476689,-0.34
476689,-0.36
476690,-0.37
476691,-0.37
476691,-0.37
476692,-0.37
476693,-0.37
476693,-0.34
476694,-0.34
476695,-0.36
476696,-0.37
476696,-0.36
476697,-0.36
476698,-0.36
476698,-0.36
476699,-0.36
476700,-0.36
476700,-0.36
476701,-0.37
476702,-0.36
476702,-0.38
476703,-0.37
476704,-0.36
476705,-0.37
476705,-0.36
476706,-0.37
476707,-0.36
476707,-0.36
476708,-0.36
476709,-0.36
476709,-0.36
476710,-0.37
476711,-0.36
476711,-0.36
476712,-0.36
476713,-0.37
476713,-0.37
476714,-0.37
476715,-0.36
476715,-0.37
476716,-0.36
476717,-0.36
476717,-0.36
476718,-0.37
476719,-0.37
476719,-0.37
476720,-0.37
476721,-0.37
476721,-0.36
476722,-0.36
476723,-0.36
476723,-0.37
476724,-0.37
476725,-0.36
476725,-0.38
476726,-0.36
476727,-0.37
476727,-0.36
476728,-0.36
476729,-0.36
476729,-0.37
476730,-0.36
476731,-0.36
476731,-0.31
476732,-0.36
476733,-0.36
476734,-0.36
476734,-0.36
476735,-0.36
476736,-0.36
476736,-0.36
476737,-0.36
476738,-0.37
476738,-0.37
476739,-0.37
476740,-0.37
476741,-0.37
476741,-0.36
476742,-0.40
476743,-0.36
476743,-0.36
476744,-0.37
476745,-0.36
476745,-0.37
476746,-0.36
476747,-0.36
476747,-0.36
476748,-0.36
476749,-0.36
476749,-0.36
476750,-0.37
476751,-0.36
476751,-0.34
476752,-0.37
476753,-0.36
476753,-0.36
476754,-0.36
476755,-0.37
476755,-0.37
476756,-0.37
476757,-0.37
476757,-0.38
476758,-0.37
476759,-0.37
476759,-0.37
476760,-0.37
476761,-0.37
476762,-0.37
476762,-0.37
476763,-0.36
476764,-0.37
476764,-0.36
476765,-0.36
476766,-0.36
476766,-0.36
476767,-0.37
476768,-0.38
476768,-0.37
476769,-0.36
476770,-0.36
476771,-0.37
476771,-0.37
476772,-0.37
476773,-0.37
476773,-0.37
476774,-0.40
476775,-0.36
476775,-0.37
476776,-0.37
476777,-0.37
476777,-0.36
476778,-0.36
476779,-0.36
476779,-0.37
476780,-0.37
476781,-0.36
476782,-0.37
476782,-0.36
476783,-0.36
476784,-0.37
476784,-0.37
476785,-0.36
476786,-0.37
476786,-0.37
476787,-0.37
476788,-0.37
476788,-0.36
476789,-0.37
476790,-0.37
476790,-0.36
476791,-0.37
476792,-0.36
476792,-0.37
476793,-0.37
476794,-0.37
476794,-0.37
476795,-0.36
476796,-0.36
476796,-0.36
476797,-0.36
476798,-0.36
476798,-0.36
476799,-0.36
476800,-0.36
476801,-0.37
476801,-0.37
476802,-0.36
476803,-0.36
476803,-0.37
476804,-0.37
476805,-0.37
476805,-0.36
476806,-0.34
476807,-0.36
476808,-0.36
476808,-0.36
476809,-0.37
476810,-0.37
476810,-0.37
476811,-0.37
476812,-0.38
476812,-0.36
476813,-0.37
476814,-0.37
476814,-0.36
476815,-0.36
476816,-0.36
476816,-0.36
476817,-0.36
476818,-0.36
476819,-0.37
476819,-0.36
476820,-0.36
476821,-0.36
476821,-0.37
476822,-0.36
476823,-0.36
476823,-0.37
476824,-0.37
476825,-0.37
476825,-0.36
476826,-0.36
476827,-0.37
476828,-0.37
476828,-0.36
476829,-0.37
476830,-0.37
476830,-0.36
476831,-0.36
476832,-0.37
476832,-0.37
476833,-0.38
476834,-0.34
476834,-0.36
476835,-0.37
476836,-0.36
476836,-0.37
476837,-0.37
476838,-0.36
476839,-0.36
476839,-0.36
476840,-0.37
476841,-0.36
476841,-0.37
476842,-0.36
476843,-0.37
476843,-0.37
476844,-0.41
476845,-0.36
476845,-0.37
476846,-0.36
476847,-0.36
476847,-0.37
476848,-0.36
476849,-0.37
476849,-0.37
476850,-0.36
476851,-0.37
476851,-0.36
476852,-0.37
476853,-0.37
476853,-0.36
476854,-0.37
476855,-0.37
476856,-0.37
476856,-0.37
476857,-0.36
476858,-0.37
476858,-0.37
476859,-0.37
476860,-0.37
476860,-0.36
476861,-0.36
476862,-0.36
476862,-0.34
476863,-0.36
476864,-0.36
476864,-0.37
476865,-0.37
476866,-0.37
476866,-0.36
476867,-0.37
476868,-0.36
476868,-0.36
476869,-0.36
476870,-0.36
476870,-0.36
476871,-0.37
476872,-0.37
476872,-0.37
476873,-0.37
476874,-0.36
476874,-0.36
476875,-0.37
476876,-0.37
476877,-0.37
476877,-0.37
476878,-0.36
476879,-0.36
476879,-0.37
476880,-0.36
476881,-0.40
476881,-0.36
476882,-0.37
476883,-0.36
476883,-0.37
476884,-0.36
476885,-0.36
476885,-0.36
476886,-0.37
476887,-0.37
476887,-0.37
476888,-0.30
476889,-0.37
476889,-0.36
476890,-0.37
476891,-0.36
476891,-0.37
476892,-0.37
476893,-0.36
476894,-0.37
476894,-0.37
476895,-0.37
476896,-0.37
476896,-0.36
476897,-0.36
476898,-0.37
476898,-0.37
476899,-0.36
476900,-0.37
476900,-0.37
476901,-0.36
476902,-0.36
476903,-0.36
476903,-0.37
476904,-0.37
476905,-0.37
476905,-0.36
476906,-0.36
476907,-0.36
476907,-0.36
476908,-0.36
476909,-0.36
476909,-0.38
476910,-0.36
476911,-0.37
476911,-0.37
476912,-0.40
476913,-0.37
476913,-0.37
476914,-0.37
476915,-0.36
476915,-0.37
476916,-0.37
476917,-0.36
476917,-0.36
476918,-0.37
476919,-0.36
476919,-0.36
476920,-0.37
476921,-0.34
476922,-0.37
476922,-0.37
476923,-0.37
476924,-0.36
476924,-0.41
476925,-0.37
476926,-0.36
476926,-0.41
476927,-0.36
476928,-0.36
476929,-0.36
476929,-0.37
476930,-0.37
476931,-0.36
476931,-0.34
476932,-0.37
476933,-0.36
476933,-0.36
476934,-0.36
476935,-0.36
476935,-0.36
476936,-0.36
476937,-0.34
476937,-0.37
476938,-0.37
476939,-0.36
476939,-0.37
476940,-0.36
476941,-0.37
476942,-0.36
476942,-0.37
476943,-0.36
476944,-0.37
476944,-0.36
476945,-0.36
476946,-0.36
476946,-0.37
476947,-0.36
476948,-0.36
476948,-0.38
476949,-0.36
476950,-0.37
476950,-0.37
476951,-0.36
476952,-0.34
476952,-0.37
476953,-0.36
476954,-0.37
476954,-0.37
476955,-0.36
476956,-0.37
476956,-0.37
476957,-0.37
476958,-0.36
476958,-0.38
476959,-0.37
476960,-0.36
476960,-0.37
476961,-0.37
476962,-0.37
476963,-0.36
476963,-0.37
476964,-0.37
476965,-0.36
476965,-0.36
476966,-0.37
476967,-0.37
476967,-0.36
476968,-0.36
476969,-0.36
476969,-0.34
476970,-0.37
476971,-0.37
476971,-0.37
476972,-0.37
476973,-0.37
476973,-0.37
476974,-0.36
476975,-0.37
476975,-0.36
476976,-0.36
476977,-0.36
476977,-0.36
476978,-0.37
476979,-0.36
476979,-0.36
476980,-0.37
476981,-0.36
476981,-0.36
476982,-0.34
476983,-0.37
476983,-0.37
476984,-0.37
476985,-0.37
476986,-0.36
476986,-0.37
476987,-0.37
476988,-0.36
476988,-0.37
476989,-0.37
476990,-0.37
476990,-0.36
476991,-0.36
476992,-0.36
476992,-0.37
476993,-0.37
476994,-0.37
476995,-0.36
476995,-0.37
476996,-0.37
476997,-0.36
476997,-0.36
476998,-0.37
476999,-0.36
477000,-0.36
477000,-0.36
477001,-0.37
477002,-0.36
477002,-0.37
477003,-0.37
477004,-0.37
477004,-0.37
477005,-0.34
477006,-0.37
477007,-0.37
477007,-0.37
477008,-0.34
477009,-0.36
477009,-0.36
477010,-0.36
477011,-0.40
477011,-0.40
477012,-0.33
477013,-0.40
477013,-0.37
477014,-0.37
477015,-0.37
477015,-0.36
477016,-0.37
477017,-0.42
477017,-0.38
477018,-0.36
477019,-0.36
477019,-0.36
477020,-0.36
477021,-0.36
477021,-0.38
477022,-0.36
477023,-0.36
477023,-0.33
477024,-0.33
477025,-0.33
477025,-0.36
477026,-0.34
477027,-0.33
477027,-0.33
477028,-0.33
477029,-0.33
477030,-0.30
477030,-0.31
477031,-0.30
477032,-0.29
477032,-0.30
477033,-0.29
477034,-0.29
477034,-0.29
477035,-0.27
477036,-0.27
477037,-0.27
477037,-0.26
477038,-0.26
477039,-0.26
477039,-0.25
477040,-0.25
477041,-0.25
477041,-0.25
477042,-0.23
477043,-0.22
477043,-0.22
477044,-0.23
477045,-0.22
477045,-0.22
477046,-0.20
477047,-0.20
477047,-0.19
477048,-0.20
477049,-0.18
477049,-0.18
477050,-0.08
477051,-0.22
477051,-0.16
477052,-0.19
477053,-0.15
477053,-0.25
477054,-0.16
477055,-0.12
477056,-0.12
477056,-0.15
477057,-0.14
477058,-0.09
477058,-0.12
477059,-0.05
477060,-0.02
477060,-0.07
477061,-0.07
477062,-0.07
477062,-0.12
477063,-0.07
477064,-0.05
477064,-0.07
477065,-0.04
477066,-0.01
477066,-0.02
477067,-0.08
