0.53
33809,2.51,0.51
33810,2.51,0.51
33811,2.51,0.51
33812,2.51,0.51
33813,2.51,0.51
33814,2.51,0.51
33815,2.53,0.53
33816,2.54,0.54
33817,2.51,0.51
33818,2.51,0.51
33819,2.51,0.51
33820,2.51,0.51
33821,2.51,0.51
33822,2.51,0.51
33823,2.51,0.51
33824,2.51,0.51
33825,2.51,0.51
33826,2.51,0.51
33827,2.51,0.51
33828,2.51,0.51
33830,2.51,0.51
33831,2.51,0.51
33832,2.51,0.51
33833,2.51,0.51
33834,2.51,0.51
33835,2.51,0.51
33836,2.51,0.51
33837,2.51,0.51
33838,2.51,0.51
33839,2.51,0.51
33840,2.53,0.53
33841,2.51,0.51
33842,2.53,0.53
33843,2.51,0.51
33844,2.51,0.51
33845,2.51,0.51
33846,2.51,0.51
33847,2.53,0.53
33848,2.51,0.51
33849,2.51,0.51
33850,2.51,0.51
33851,2.53,0.53
33852,2.53,0.53
33853,2.51,0.51
33854,2.51,0.51
33855,2.51,0.51
33856,2.51,0.51
33857,2.51,0.51
33858,2.50,0.50
33859,2.51,0.51
33861,2.51,0.51
33862,2.51,0.51
33863,2.51,0.51
33864,2.51,0.51
33865,2.51,0.51
33866,2.51,0.51
33867,2.51,0.51
33868,2.51,0.51
33869,2.51,0.51
33870,2.51,0.51
33871,2.53,0.53
33872,2.51,0.51
33873,2.51,0.51
33874,2.53,0.53
33875,2.53,0.53
33876,2.53,0.53
33877,2.51,0.51
33878,2.53,0.53
33879,2.51,0.51
33880,2.51,0.51
33881,2.51,0.51
33882,2.51,0.51
33883,2.51,0.51
33884,2.51,0.51
33886,2.51,0.51
33887,2.51,0.51
33888,2.51,0.51
33889,2.51,0.51
33890,2.51,0.51
33891,2.51,0.51
33892,2.51,0.51
33893,2.51,0.51
33894,2.51,0.51
33895,2.53,0.53
33896,2.51,0.51
33897,2.51,0.51
33898,2.51,0.51
33899,2.53,0.53
33900,2.51,0.51
33901,2.51,0.51
33902,2.51,0.51
33903,2.51,0.51
33904,2.51,0.51
33905,2.54,0.54
33906,2.51,0.51
33907,2.51,0.51
33908,2.51,0.51
33909,2.51,0.51
33910,2.51,0.51
33911,2.51,0.51
33912,2.51,0.51
33914,2.51,0.51
33915,2.51,0.51
33916,2.51,0.51
33917,2.51,0.51
33918,2.51,0.51
33919,2.51,0.51
33920,2.53,0.53
33921,2.51,0.51
33922,2.51,0.51
33923,2.51,0.51
33924,2.51,0.51
33925,2.53,0.53
33926,2.51,0.51
33927,2.51,0.51
33928,2.51,0.51
33929,2.51,0.51
33930,2.51,0.51
33931,2.51,0.51
33932,2.51,0.51
33933,2.53,0.53
33934,2.51,0.51
33935,2.53,0.53
33936,2.53,0.53
33937,2.51,0.51
33938,2.51,0.51
33939,2.50,0.50
33941,2.51,0.51
33942,2.51,0.51
33943,2.53,0.53
33944,2.51,0.51
33945,2.51,0.51
33946,2.51,0.51
33947,2.51,0.51
33948,2.51,0.51
33949,2.53,0.53
33950,2.51,0.51
33951,2.51,0.51
33952,2.51,0.51
33953,2.51,0.51
33954,2.51,0.51
33955,2.51,0.51
33956,2.51,0.51
33957,2.51,0.51
33958,2.51,0.51
33959,2.54,0.54
33960,2.51,0.51
33961,2.51,0.51
33962,2.51,0.51
33963,2.51,0.51
33964,2.51,0.51
33966,2.51,0.51
33967,2.51,0.51
33968,2.53,0.53
33969,2.51,0.51
33970,2.53,0.53
33971,2.53,0.53
33972,2.51,0.51
33973,2.53,0.53
33974,2.51,0.51
33975,2.55,0.55
33976,2.51,0.51
33977,2.51,0.51
33978,2.53,0.53
33979,2.51,0.51
33980,2.51,0.51
33981,2.51,0.51
33982,2.51,0.51
33984,2.51,0.51
33985,2.51,0.51
33986,2.51,0.51
33987,2.51,0.51
33988,2.51,0.51
33989,2.51,0.51
33990,2.50,0.50
33991,2.51,0.51
33992,2.51,0.51
33993,2.51,0.51
33994,2.50,0.50
33995,2.51,0.51
33996,2.53,0.53
33997,2.53,0.53
33998,2.51,0.51
33999,2.51,0.51
34000,2.51,0.51
34001,2.51,0.51
34002,2.51,0.51
34003,2.53,0.53
34004,2.51,0.51
34005,2.51,0.51
34006,2.51,0.51
34007,2.51,0.51
34008,2.51,0.51
34009,2.51,0.51
34010,2.51,0.51
34011,2.51,0.51
34013,2.51,0.51
34014,2.51,0.51
34015,2.51,0.51
34016,2.53,0.53
34017,2.51,0.51
34018,2.51,0.51
34019,2.51,0.51
34020,2.53,0.53
34021,2.51,0.51
34022,2.51,0.51
34023,2.51,0.51
34024,2.51,0.51
34025,2.51,0.51
34026,2.51,0.51
34027,2.51,0.51
34028,2.50,0.50
34029,2.51,0.51
34030,2.51,0.51
34031,2.54,0.54
34032,2.51,0.51
34033,2.53,0.53
34034,2.51,0.51
34035,2.51,0.51
34036,2.51,0.51
34037,2.51,0.51
34039,2.51,0.51
34040,2.51,0.51
34041,2.51,0.51
34042,2.51,0.51
34043,2.51,0.51
34044,2.51,0.51
34045,2.53,0.53
34046,2.54,0.54
34047,2.51,0.51
34048,2.51,0.51
34049,2.53,0.53
34050,2.51,0.51
34051,2.51,0.51
34052,2.51,0.51
34053,2.53,0.53
34054,2.53,0.53
34055,2.51,0.51
34056,2.51,0.51
34057,2.51,0.51
34058,2.51,0.51
34059,2.51,0.51
34060,2.51,0.51
34061,2.50,0.50
34062,2.50,0.50
34063,2.51,0.51
34064,2.51,0.51
34065,2.53,0.53
34066,2.51,0.51
34068,2.51,0.51
34069,2.53,0.53
34070,2.51,0.51
34071,2.51,0.51
34072,2.51,0.51
34073,2.51,0.51
34074,2.51,0.51
34075,2.51,0.51
34076,2.51,0.51
34077,2.51,0.51
34078,2.51,0.51
34079,2.51,0.51
34080,2.53,0.53
34081,2.51,0.51
34082,2.51,0.51
34083,2.51,0.51
34084,2.51,0.51
34086,2.51,0.51
34087,2.51,0.51
34088,2.51,0.51
34089,2.51,0.51
34090,2.51,0.51
34091,2.51,0.51
34092,2.50,0.50
34093,2.51,0.51
34094,2.51,0.51
34095,2.51,0.51
34096,2.51,0.51
34097,2.51,0.51
34098,2.51,0.51
34099,2.51,0.51
34100,2.51,0.51
34101,2.51,0.51
34102,2.51,0.51
34103,2.51,0.51
34104,2.51,0.51
34105,2.51,0.51
34106,2.53,0.53
34107,2.51,0.51
34108,2.51,0.51
34109,2.51,0.51
34110,2.51,0.51
34111,2.51,0.51
34112,2.51,0.51
34113,2.51,0.51
34114,2.51,0.51
34115,2.51,0.51
34116,2.53,0.53
34117,2.51,0.51
34118,2.51,0.51
34119,2.51,0.51
34120,2.51,0.51
34121,2.51,0.51
34122,2.51,0.51
34123,2.53,0.53
34125,2.51,0.51
34126,2.51,0.51
34127,2.53,0.53
34128,2.51,0.51
34129,2.51,0.51
34130,2.51,0.51
34131,2.51,0.51
34132,2.51,0.51
34133,2.51,0.51
34134,2.51,0.51
34135,2.51,0.51
34136,2.51,0.51
34137,2.51,0.51
34138,2.53,0.53
34139,2.51,0.51
34140,2.53,0.53
34141,2.51,0.51
34142,2.51,0.51
34143,2.51,0.51
34144,2.53,0.53
34145,2.51,0.51
34147,2.50,0.50
34148,2.51,0.51
34149,2.51,0.51
34150,2.51,0.51
34151,2.51,0.51
34152,2.51,0.51
34153,2.50,0.50
34154,2.51,0.51
34155,2.51,0.51
34156,2.51,0.51
34157,2.51,0.51
34158,2.51,0.51
34159,2.51,0.51
34160,2.51,0.51
34161,2.53,0.53
34162,2.51,0.51
34163,2.51,0.51
34164,2.51,0.51
34165,2.51,0.51
34166,2.51,0.51
34167,2.51,0.51
34168,2.51,0.51
34169,2.53,0.53
34170,2.51,0.51
34171,2.51,0.51
34173,2.51,0.51
34174,2.53,0.53
34175,2.53,0.53
34176,2.51,0.51
34177,2.51,0.51
34178,2.51,0.51
34179,2.51,0.51
34180,2.51,0.51
34181,2.51,0.51
34182,2.51,0.51
34183,2.51,0.51
34184,2.51,0.51
34185,2.54,0.54
34186,2.53,0.53
34187,2.51,0.51
34188,2.51,0.51
34189,2.51,0.51
34190,2.51,0.51
34191,2.51,0.51
34192,2.51,0.51
34193,2.51,0.51
34195,2.51,0.51
34196,2.51,0.51
34197,2.51,0.51
34198,2.53,0.53
34199,2.51,0.51
34200,2.51,0.51
34201,2.51,0.51
34202,2.51,0.51
34203,2.51,0.51
34204,2.51,0.51
34205,2.53,0.53
34206,2.51,0.51
34207,2.51,0.51
34208,2.51,0.51
34209,2.51,0.51
34210,2.51,0.51
34211,2.51,0.51
34212,2.51,0.51
34213,2.51,0.51
34214,2.51,0.51
34215,2.50,0.50
34216,2.51,0.51
34217,2.51,0.51
34218,2.51,0.51
34219,2.54,0.54
34220,2.51,0.51
34222,2.53,0.53
34223,2.51,0.51
34224,2.51,0.51
34225,2.51,0.51
34226,2.51,0.51
34227,2.53,0.53
34228,2.51,0.51
34228,2.51,0.51
34230,2.51,0.51
34231,2.51,0.51
34232,2.51,0.51
34233,2.51,0.51
34234,2.51,0.51
34235,2.51,0.51
34236,2.51,0.51
34237,2.51,0.51
34238,2.51,0.51
34239,2.51,0.51
34240,2.53,0.53
34241,2.51,0.51
34242,2.53,0.53
34243,2.51,0.51
34244,2.51,0.51
34245,2.51,0.51
34246,2.51,0.51
34247,2.51,0.51
34248,2.51,0.51
34249,2.51,0.51
34250,2.51,0.51
34251,2.51,0.51
34252,2.50,0.50
34253,2.50,0.50
34254,2.50,0.50
34255,2.50,0.50
34256,2.50,0.50
34257,2.49,0.49
34258,2.49,0.49
34259,2.47,0.47
34261,2.47,0.47
34262,2.47,0.47
34263,2.46,0.46
34264,2.44,0.44
34265,2.46,0.46
34266,2.44,0.44
34267,2.44,0.44
34268,2.43,0.43
34269,2.43,0.43
34270,2.42,0.42
34271,2.42,0.42
34272,2.44,0.44
34273,2.39,0.39
34274,2.42,0.42
34275,2.37,0.37
34276,2.39,0.39
34277,2.36,0.36
34278,2.37,0.37
34279,2.35,0.35
34280,2.33,0.33
34281,2.33,0.33
34282,2.32,0.32
34283,2.31,0.31
34284,2.31,0.31
34285,2.29,0.29
34286,2.28,0.28
34287,2.28,0.28
34288,2.26,0.26
34289,2.25,0.25
34290,2.25,0.25
34291,2.24,0.24
34293,2.22,0.22
34294,2.21,0.21
34295,2.20,0.20
34296,2.18,0.18
34297,2.18,0.18
34298,2.18,0.18
34299,2.17,0.17
34300,2.15,0.15
34301,2.14,0.14
34302,2.13,0.13
34303,2.11,0.11
34304,2.11,0.11
34305,2.10,0.10
34306,2.09,0.09
34307,2.07,0.07
34308,2.06,0.06
34309,2.06,0.06
34310,2.04,0.04
34311,2.03,0.03
34312,2.02,0.02
34313,2.00,0.00
34314,2.00,0.00
34315,1.99,-0.01
34316,1.98,-0.02
34317,1.99,-0.01
34318,1.95,-0.05
34320,1.93,-0.07
34321,1.92,-0.08
34322,1.91,-0.09
34323,1.91,-0.09
34324,1.89,-0.11
34325,1.86,-0.14
