-0.93421,-0.93221,-0.00200,
-0.93421,-0.93121,-0.00300,
-0.93421,-0.93021,-0.00400,
-0.93421,-0.92921,-0.00500,
-0.93421,-0.92821,-0.00600,
-0.93421,-0.92721,-0.00700,
-0.93421,-0.92621,-0.00800,
-0.93421,-0.92521,-0.00900,
-0.93421,-0.92421,-0.01000,
-0.93421,-0.92321,-0.01100,
-0.94799,-0.93599,-0.01200,
-0.93421,-0.92121,-0.01300,
-0.93421,-0.92021,-0.01400,
-0.93421,-0.91921,-0.01500,
-0.94799,-0.93199,-0.01600,
-0.93421,-0.91721,-0.01700,
-0.93421,-0.91621,-0.01800,
-0.93421,-0.91521,-0.01900,
-0.93421,-0.91421,-0.02000,
-0.93421,-0.91321,-0.02100,
-0.65863,-0.63663,-0.02200,
-0.43817,-0.41517,-0.02300,
-0.25904,-0.23504,-0.02400,
-0.12126,-0.09626,-0.02500,
-0.03858,-0.01258,-0.02600,
-0.05236,-0.02536,-0.02700,
-0.05236,-0.02436,-0.02800,
-0.03858,-0.00958,-0.02900,
-0.03858,-0.00858,-0.03000,
-0.05236,-0.02136,-0.03100,
-0.03858,-0.00658,-0.03200,
-0.03858,-0.00558,-0.03300,
-0.05236,-0.01836,-0.03400,
-0.03858,-0.00358,-0.03500,
-0.05236,-0.01636,-0.03600,
-0.03858,-0.00158,-0.03700,
-0.03858,-0.00058,-0.03800,
-0.03858,0.00042,-0.03900,
-0.03858,0.00142,-0.04000,
-0.03858,0.00242,-0.04100,
-0.03858,0.00342,-0.04200,
-0.03858,0.00442,-0.04300,
-0.03858,0.00542,-0.04400,
-0.03858,0.00642,-0.04500,
-0.03858,0.00742,-0.04600,
-0.03858,0.00842,-0.04700,
-0.03858,0.00942,-0.04800,
-0.03858,0.01042,-0.04900,
-0.03858,0.01142,-0.05000,
-0.03858,0.01242,-0.05100,
-0.03858,0.01342,-0.05200,
-0.03858,0.01442,-0.05300,
-0.03858,0.01542,-0.05400,
-0.03858,0.01642,-0.05500,
-0.03858,0.01742,-0.05600,
-0.03858,0.01842,-0.05700,
-0.03858,0.01942,-0.05800,
-0.03858,0.02042,-0.05900,
-0.03858,0.02142,-0.06000,
-0.02480,0.03620,-0.06100,
-0.03858,0.02342,-0.06200,
-0.03858,0.02442,-0.06300,
-0.03858,0.02542,-0.06400,
-0.02480,0.04020,-0.06500,
-0.02480,0.04120,-0.06600,
-0.02480,0.04220,-0.06700,
-0.02480,0.04320,-0.06800,
-0.02480,0.04420,-0.06900,
-0.02480,0.04520,-0.07000,
-0.02480,0.04620,-0.07100,
-0.02480,0.04720,-0.07200,
-0.02480,0.04820,-0.07300,
0.18188,0.25588,-0.07400,
0.40234,0.47734,-0.07500,
0.63658,0.71258,-0.07600,
0.91216,0.98916,-0.07700,
1.24286,1.32086,-0.07800,
1.35309,1.43209,-0.07900,
1.33931,1.41931,-0.08000,
1.14640,1.22740,-0.08100,
-0.92043,-0.83843,-0.08200,
-0.92043,-0.83743,-0.08300,
-0.92043,-0.83643,-0.08400,
-0.92043,-0.83543,-0.08500,
-0.93421,-0.84821,-0.08600,
-0.93421,-0.84721,-0.08700,
-0.93421,-0.84621,-0.08800,
-0.93421,-0.84521,-0.08900,
-0.93421,-0.84421,-0.09000,
